_id,CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
1222,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,11:30 - 12:00,17,8
1223,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,12:00 - 12:30,11,12
1224,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,12:30 - 13:00,50,16
1225,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,13:00 - 13:30,10,11
1226,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,13:30 - 14:00,189,3
1227,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,14:00 - 14:30,127,11
1228,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,14:30 - 15:00,70,4
1229,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,15:00 - 15:30,42,6
1230,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,15:30 - 16:00,63,22
1231,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,16:00 - 16:30,40,4
1232,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,16:30 - 17:00,21,7
1233,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,17:00 - 17:30,103,4
1234,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,17:30 - 18:00,23,1
1235,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,18:00 - 18:30,36,2
1236,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,18:30 - 19:00,19,4
1237,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,19:00 - 19:30,13,5
1238,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,19:30 - 20:00,19,0
1239,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,20:00 - 20:30,20,5
1240,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,20:30 - 21:00,17,1
1241,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,21:00 - 21:30,17,7
1242,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,21:30 - 22:00,2,0
1243,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,22:00 - 22:30,2,1
1244,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,22:30 - 23:00,0,0
1245,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,23:00 - 23:30,1,2
1246,19001,UNIVERSIDAD PONTIFICIA DE COMILLAS,MADRID,23:30 - 00:00,1,3
1247,19002,VALDELASFUENTES,MADRID,00:00 - 00:30,0,0
1248,19002,VALDELASFUENTES,MADRID,05:00 - 05:30,2,2
1249,19002,VALDELASFUENTES,MADRID,05:30 - 06:00,31,1
1250,19002,VALDELASFUENTES,MADRID,06:00 - 06:30,55,23
1251,19002,VALDELASFUENTES,MADRID,06:30 - 07:00,151,58
1252,19002,VALDELASFUENTES,MADRID,07:00 - 07:30,340,231
1253,19002,VALDELASFUENTES,MADRID,07:30 - 08:00,476,332
1254,19002,VALDELASFUENTES,MADRID,08:00 - 08:30,707,723
1255,19002,VALDELASFUENTES,MADRID,08:30 - 09:00,401,261
1256,19002,VALDELASFUENTES,MADRID,09:00 - 09:30,186,153
1257,19002,VALDELASFUENTES,MADRID,09:30 - 10:00,136,126
1258,19002,VALDELASFUENTES,MADRID,10:00 - 10:30,99,140
1259,19002,VALDELASFUENTES,MADRID,10:30 - 11:00,94,61
1260,19002,VALDELASFUENTES,MADRID,11:00 - 11:30,91,88
1261,19002,VALDELASFUENTES,MADRID,11:30 - 12:00,126,58
1262,19002,VALDELASFUENTES,MADRID,12:00 - 12:30,72,90
1263,19002,VALDELASFUENTES,MADRID,12:30 - 13:00,89,87
1264,19002,VALDELASFUENTES,MADRID,13:00 - 13:30,66,259
1265,19002,VALDELASFUENTES,MADRID,13:30 - 14:00,178,158
1266,19002,VALDELASFUENTES,MADRID,14:00 - 14:30,216,297
1267,19002,VALDELASFUENTES,MADRID,14:30 - 15:00,260,225
1268,19002,VALDELASFUENTES,MADRID,15:00 - 15:30,95,410
1269,19002,VALDELASFUENTES,MADRID,15:30 - 16:00,123,326
1270,19002,VALDELASFUENTES,MADRID,16:00 - 16:30,115,271
1271,19002,VALDELASFUENTES,MADRID,16:30 - 17:00,133,116
1272,19002,VALDELASFUENTES,MADRID,17:00 - 17:30,165,203
1273,19002,VALDELASFUENTES,MADRID,17:30 - 18:00,65,117
1274,19002,VALDELASFUENTES,MADRID,18:00 - 18:30,359,376
1275,19002,VALDELASFUENTES,MADRID,18:30 - 19:00,91,325
1276,19002,VALDELASFUENTES,MADRID,19:00 - 19:30,258,316
1277,19002,VALDELASFUENTES,MADRID,19:30 - 20:00,52,271
1278,19002,VALDELASFUENTES,MADRID,20:00 - 20:30,98,244
1279,19002,VALDELASFUENTES,MADRID,20:30 - 21:00,97,260
1280,19002,VALDELASFUENTES,MADRID,21:00 - 21:30,99,249
1281,19002,VALDELASFUENTES,MADRID,21:30 - 22:00,70,244
1282,19002,VALDELASFUENTES,MADRID,22:00 - 22:30,39,191
1283,19002,VALDELASFUENTES,MADRID,22:30 - 23:00,34,78
1284,19002,VALDELASFUENTES,MADRID,23:00 - 23:30,9,104
1285,19002,VALDELASFUENTES,MADRID,23:30 - 00:00,13,72
1286,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,00:00 - 00:30,2,38
1287,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,05:30 - 06:00,57,15
1288,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,06:00 - 06:30,135,21
1289,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,06:30 - 07:00,178,63
1290,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,07:00 - 07:30,219,198
1291,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,07:30 - 08:00,582,295
1292,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,08:00 - 08:30,316,196
1293,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,08:30 - 09:00,510,357
1294,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,09:00 - 09:30,283,193
1295,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,09:30 - 10:00,346,80
1296,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,10:00 - 10:30,78,157
1297,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,10:30 - 11:00,196,81
1298,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,11:00 - 11:30,127,100
1299,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,11:30 - 12:00,164,42
1300,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,12:00 - 12:30,56,92
1301,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,12:30 - 13:00,170,93
1302,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,13:00 - 13:30,77,187
1303,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,13:30 - 14:00,227,102
1304,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,14:00 - 14:30,218,301
1305,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,14:30 - 15:00,229,118
1306,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,15:00 - 15:30,147,278
1307,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,15:30 - 16:00,195,215
1308,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,16:00 - 16:30,124,277
1309,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,16:30 - 17:00,256,122
1310,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,17:00 - 17:30,203,244
1311,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,17:30 - 18:00,254,118
1312,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,18:00 - 18:30,319,235
1313,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,18:30 - 19:00,280,303
1314,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,19:00 - 19:30,173,151
1315,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,19:30 - 20:00,151,411
1316,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,20:00 - 20:30,120,274
1317,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,20:30 - 21:00,51,193
1318,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,21:00 - 21:30,115,192
1319,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,21:30 - 22:00,90,154
1320,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,22:00 - 22:30,32,184
1321,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,22:30 - 23:00,14,91
1322,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,23:00 - 23:30,16,103
1323,19003,ALCOBENDAS SAN SEBASTIAN DE LOS REYES,MADRID,23:30 - 00:00,17,0
1324,35001,LEGANES,MADRID,00:00 - 00:30,9,27
1325,35001,LEGANES,MADRID,00:30 - 01:00,3,22
1326,35001,LEGANES,MADRID,05:00 - 05:30,50,4
1327,35001,LEGANES,MADRID,05:30 - 06:00,232,35
1328,35001,LEGANES,MADRID,06:00 - 06:30,276,69
1329,35001,LEGANES,MADRID,06:30 - 07:00,555,84
1330,35001,LEGANES,MADRID,07:00 - 07:30,684,215
1331,35001,LEGANES,MADRID,07:30 - 08:00,837,416
1332,35001,LEGANES,MADRID,08:00 - 08:30,963,545
1333,35001,LEGANES,MADRID,08:30 - 09:00,620,916
1334,35001,LEGANES,MADRID,09:00 - 09:30,473,457
1335,35001,LEGANES,MADRID,09:30 - 10:00,262,332
1336,35001,LEGANES,MADRID,10:00 - 10:30,277,162
1337,35001,LEGANES,MADRID,10:30 - 11:00,266,290
1338,35001,LEGANES,MADRID,11:00 - 11:30,307,230
1339,35001,LEGANES,MADRID,11:30 - 12:00,244,161
1340,35001,LEGANES,MADRID,12:00 - 12:30,251,220
1341,35001,LEGANES,MADRID,12:30 - 13:00,381,258
1342,35001,LEGANES,MADRID,13:00 - 13:30,497,228
1343,35001,LEGANES,MADRID,13:30 - 14:00,399,251
1344,35001,LEGANES,MADRID,14:00 - 14:30,485,469
1345,35001,LEGANES,MADRID,14:30 - 15:00,466,688
1346,35001,LEGANES,MADRID,15:00 - 15:30,637,714
1347,35001,LEGANES,MADRID,15:30 - 16:00,315,562
1348,35001,LEGANES,MADRID,16:00 - 16:30,421,599
1349,35001,LEGANES,MADRID,16:30 - 17:00,300,477
1350,35001,LEGANES,MADRID,17:00 - 17:30,421,468
1351,35001,LEGANES,MADRID,17:30 - 18:00,230,313
1352,35001,LEGANES,MADRID,18:00 - 18:30,527,615
1353,35001,LEGANES,MADRID,18:30 - 19:00,485,663
1354,35001,LEGANES,MADRID,19:00 - 19:30,716,524
1355,35001,LEGANES,MADRID,19:30 - 20:00,306,573
1356,35001,LEGANES,MADRID,20:00 - 20:30,318,503
1357,35001,LEGANES,MADRID,20:30 - 21:00,374,378
1358,35001,LEGANES,MADRID,21:00 - 21:30,331,366
1359,35001,LEGANES,MADRID,21:30 - 22:00,192,312
1360,35001,LEGANES,MADRID,22:00 - 22:30,78,264
1361,35001,LEGANES,MADRID,22:30 - 23:00,74,158
1362,35001,LEGANES,MADRID,23:00 - 23:30,40,117
1363,35001,LEGANES,MADRID,23:30 - 00:00,60,122
1364,35002,FUENLABRADA,MADRID,00:00 - 00:30,16,61
1365,35002,FUENLABRADA,MADRID,00:30 - 01:00,2,48
1366,35002,FUENLABRADA,MADRID,05:00 - 05:30,205,1
1367,35002,FUENLABRADA,MADRID,05:30 - 06:00,394,42
1368,35002,FUENLABRADA,MADRID,06:00 - 06:30,597,66
1369,35002,FUENLABRADA,MADRID,06:30 - 07:00,1024,103
1370,35002,FUENLABRADA,MADRID,07:00 - 07:30,1537,176
1371,35002,FUENLABRADA,MADRID,07:30 - 08:00,1309,253
1372,35002,FUENLABRADA,MADRID,08:00 - 08:30,1632,541
1373,35002,FUENLABRADA,MADRID,08:30 - 09:00,690,640
1374,35002,FUENLABRADA,MADRID,09:00 - 09:30,817,409
1375,35002,FUENLABRADA,MADRID,09:30 - 10:00,249,220
1376,35002,FUENLABRADA,MADRID,10:00 - 10:30,471,287
1377,35002,FUENLABRADA,MADRID,10:30 - 11:00,184,327
1378,35002,FUENLABRADA,MADRID,11:00 - 11:30,398,183
1379,35002,FUENLABRADA,MADRID,11:30 - 12:00,225,175
1380,35002,FUENLABRADA,MADRID,12:00 - 12:30,373,289
1381,35002,FUENLABRADA,MADRID,12:30 - 13:00,280,360
1382,35002,FUENLABRADA,MADRID,13:00 - 13:30,549,344
1383,35002,FUENLABRADA,MADRID,13:30 - 14:00,384,347
1384,35002,FUENLABRADA,MADRID,14:00 - 14:30,564,532
1385,35002,FUENLABRADA,MADRID,14:30 - 15:00,752,1023
1386,35002,FUENLABRADA,MADRID,15:00 - 15:30,630,795
1387,35002,FUENLABRADA,MADRID,15:30 - 16:00,449,687
1388,35002,FUENLABRADA,MADRID,16:00 - 16:30,352,662
1389,35002,FUENLABRADA,MADRID,16:30 - 17:00,364,581
1390,35002,FUENLABRADA,MADRID,17:00 - 17:30,436,470
1391,35002,FUENLABRADA,MADRID,17:30 - 18:00,295,331
1392,35002,FUENLABRADA,MADRID,18:00 - 18:30,340,615
1393,35002,FUENLABRADA,MADRID,18:30 - 19:00,420,912
1394,35002,FUENLABRADA,MADRID,19:00 - 19:30,395,848
1395,35002,FUENLABRADA,MADRID,19:30 - 20:00,388,725
1396,35002,FUENLABRADA,MADRID,20:00 - 20:30,218,598
1397,35002,FUENLABRADA,MADRID,20:30 - 21:00,395,581
1398,35002,FUENLABRADA,MADRID,21:00 - 21:30,339,391
1399,35002,FUENLABRADA,MADRID,21:30 - 22:00,115,550
1400,35002,FUENLABRADA,MADRID,22:00 - 22:30,179,369
1401,35002,FUENLABRADA,MADRID,22:30 - 23:00,36,233
1402,35002,FUENLABRADA,MADRID,23:00 - 23:30,93,288
1403,35002,FUENLABRADA,MADRID,23:30 - 00:00,16,160
1404,35009,ZARZAQUEMADA,MADRID,00:00 - 00:30,12,40
1405,35009,ZARZAQUEMADA,MADRID,00:30 - 01:00,5,21
1406,35009,ZARZAQUEMADA,MADRID,05:00 - 05:30,42,5
1407,35009,ZARZAQUEMADA,MADRID,05:30 - 06:00,111,24
1408,35009,ZARZAQUEMADA,MADRID,06:00 - 06:30,335,54
1409,35009,ZARZAQUEMADA,MADRID,06:30 - 07:00,466,72
1410,35009,ZARZAQUEMADA,MADRID,07:00 - 07:30,871,139
1411,35009,ZARZAQUEMADA,MADRID,07:30 - 08:00,975,217
1412,35009,ZARZAQUEMADA,MADRID,08:00 - 08:30,1177,236
1413,35009,ZARZAQUEMADA,MADRID,08:30 - 09:00,632,267
1414,35009,ZARZAQUEMADA,MADRID,09:00 - 09:30,700,152
1415,35009,ZARZAQUEMADA,MADRID,09:30 - 10:00,226,130
1416,35009,ZARZAQUEMADA,MADRID,10:00 - 10:30,283,121
1417,35009,ZARZAQUEMADA,MADRID,10:30 - 11:00,166,90
1418,35009,ZARZAQUEMADA,MADRID,11:00 - 11:30,231,111
1419,35009,ZARZAQUEMADA,MADRID,11:30 - 12:00,107,128
1420,35009,ZARZAQUEMADA,MADRID,12:00 - 12:30,210,172
1421,35009,ZARZAQUEMADA,MADRID,12:30 - 13:00,128,170
1422,35009,ZARZAQUEMADA,MADRID,13:00 - 13:30,200,259
1423,35009,ZARZAQUEMADA,MADRID,13:30 - 14:00,218,287
1424,35009,ZARZAQUEMADA,MADRID,14:00 - 14:30,364,317
1425,35009,ZARZAQUEMADA,MADRID,14:30 - 15:00,306,532
1426,35009,ZARZAQUEMADA,MADRID,15:00 - 15:30,360,634
1427,35009,ZARZAQUEMADA,MADRID,15:30 - 16:00,192,634
1428,35009,ZARZAQUEMADA,MADRID,16:00 - 16:30,261,451
1429,35009,ZARZAQUEMADA,MADRID,16:30 - 17:00,156,311
1430,35009,ZARZAQUEMADA,MADRID,17:00 - 17:30,190,376
1431,35009,ZARZAQUEMADA,MADRID,17:30 - 18:00,148,395
1432,35009,ZARZAQUEMADA,MADRID,18:00 - 18:30,200,536
1433,35009,ZARZAQUEMADA,MADRID,18:30 - 19:00,194,565
1434,35009,ZARZAQUEMADA,MADRID,19:00 - 19:30,197,605
1435,35009,ZARZAQUEMADA,MADRID,19:30 - 20:00,180,476
1436,35009,ZARZAQUEMADA,MADRID,20:00 - 20:30,150,450
1437,35009,ZARZAQUEMADA,MADRID,20:30 - 21:00,142,318
1438,35009,ZARZAQUEMADA,MADRID,21:00 - 21:30,154,351
1439,35009,ZARZAQUEMADA,MADRID,21:30 - 22:00,114,276
1440,35009,ZARZAQUEMADA,MADRID,22:00 - 22:30,110,217
1441,35009,ZARZAQUEMADA,MADRID,22:30 - 23:00,83,164
1442,35009,ZARZAQUEMADA,MADRID,23:00 - 23:30,50,81
1443,35009,ZARZAQUEMADA,MADRID,23:30 - 00:00,29,121
1444,35010,LA SERNA-FUENLABRADA,MADRID,00:00 - 00:30,6,28
1445,35010,LA SERNA-FUENLABRADA,MADRID,00:30 - 01:00,3,19
1446,35010,LA SERNA-FUENLABRADA,MADRID,05:00 - 05:30,21,0
1447,35010,LA SERNA-FUENLABRADA,MADRID,05:30 - 06:00,196,5
1448,35010,LA SERNA-FUENLABRADA,MADRID,06:00 - 06:30,385,18
1449,35010,LA SERNA-FUENLABRADA,MADRID,06:30 - 07:00,749,39
1450,35010,LA SERNA-FUENLABRADA,MADRID,07:00 - 07:30,885,68
1451,35010,LA SERNA-FUENLABRADA,MADRID,07:30 - 08:00,900,123
1452,35010,LA SERNA-FUENLABRADA,MADRID,08:00 - 08:30,997,205
1453,35010,LA SERNA-FUENLABRADA,MADRID,08:30 - 09:00,600,185
1454,35010,LA SERNA-FUENLABRADA,MADRID,09:00 - 09:30,622,116
1455,35010,LA SERNA-FUENLABRADA,MADRID,09:30 - 10:00,273,102
1456,35010,LA SERNA-FUENLABRADA,MADRID,10:00 - 10:30,216,68
1457,35010,LA SERNA-FUENLABRADA,MADRID,10:30 - 11:00,182,72
1458,35010,LA SERNA-FUENLABRADA,MADRID,11:00 - 11:30,157,95
1459,35010,LA SERNA-FUENLABRADA,MADRID,11:30 - 12:00,190,110
1460,35010,LA SERNA-FUENLABRADA,MADRID,12:00 - 12:30,151,121
1461,35010,LA SERNA-FUENLABRADA,MADRID,12:30 - 13:00,183,204
1462,35010,LA SERNA-FUENLABRADA,MADRID,13:00 - 13:30,189,224
1463,35010,LA SERNA-FUENLABRADA,MADRID,13:30 - 14:00,231,307
1464,35010,LA SERNA-FUENLABRADA,MADRID,14:00 - 14:30,306,473
1465,35010,LA SERNA-FUENLABRADA,MADRID,14:30 - 15:00,305,510
1466,35010,LA SERNA-FUENLABRADA,MADRID,15:00 - 15:30,258,604
1467,35010,LA SERNA-FUENLABRADA,MADRID,15:30 - 16:00,197,560
1468,35010,LA SERNA-FUENLABRADA,MADRID,16:00 - 16:30,221,437
1469,35010,LA SERNA-FUENLABRADA,MADRID,16:30 - 17:00,132,207
1470,35010,LA SERNA-FUENLABRADA,MADRID,17:00 - 17:30,182,313
1471,35010,LA SERNA-FUENLABRADA,MADRID,17:30 - 18:00,150,350
1472,35010,LA SERNA-FUENLABRADA,MADRID,18:00 - 18:30,151,313
1473,35010,LA SERNA-FUENLABRADA,MADRID,18:30 - 19:00,132,496
1474,35010,LA SERNA-FUENLABRADA,MADRID,19:00 - 19:30,138,428
1475,35010,LA SERNA-FUENLABRADA,MADRID,19:30 - 20:00,118,512
1476,35010,LA SERNA-FUENLABRADA,MADRID,20:00 - 20:30,86,385
1477,35010,LA SERNA-FUENLABRADA,MADRID,20:30 - 21:00,103,437
1478,35010,LA SERNA-FUENLABRADA,MADRID,21:00 - 21:30,108,325
1479,35010,LA SERNA-FUENLABRADA,MADRID,21:30 - 22:00,86,248
1480,35010,LA SERNA-FUENLABRADA,MADRID,22:00 - 22:30,45,261
1481,35010,LA SERNA-FUENLABRADA,MADRID,22:30 - 23:00,33,157
1482,35010,LA SERNA-FUENLABRADA,MADRID,23:00 - 23:30,33,230
1483,35010,LA SERNA-FUENLABRADA,MADRID,23:30 - 00:00,13,111
1484,35011,PARQUE POLVORANCA,MADRID,00:00 - 00:30,1,5
1485,35011,PARQUE POLVORANCA,MADRID,00:30 - 01:00,0,5
1486,35011,PARQUE POLVORANCA,MADRID,05:00 - 05:30,5,10
1487,35011,PARQUE POLVORANCA,MADRID,05:30 - 06:00,63,12
1488,35011,PARQUE POLVORANCA,MADRID,06:00 - 06:30,90,28
1489,35011,PARQUE POLVORANCA,MADRID,06:30 - 07:00,147,33
1490,35011,PARQUE POLVORANCA,MADRID,07:00 - 07:30,291,52
1491,35011,PARQUE POLVORANCA,MADRID,07:30 - 08:00,356,100
1492,35011,PARQUE POLVORANCA,MADRID,08:00 - 08:30,429,95
1493,35011,PARQUE POLVORANCA,MADRID,08:30 - 09:00,236,104
1494,35011,PARQUE POLVORANCA,MADRID,09:00 - 09:30,196,91
1495,35011,PARQUE POLVORANCA,MADRID,09:30 - 10:00,87,43
1496,35011,PARQUE POLVORANCA,MADRID,10:00 - 10:30,72,27
1497,35011,PARQUE POLVORANCA,MADRID,10:30 - 11:00,45,33
1498,35011,PARQUE POLVORANCA,MADRID,11:00 - 11:30,43,34
1499,35011,PARQUE POLVORANCA,MADRID,11:30 - 12:00,51,39
1500,35011,PARQUE POLVORANCA,MADRID,12:00 - 12:30,50,73
1501,35011,PARQUE POLVORANCA,MADRID,12:30 - 13:00,48,45
1502,35011,PARQUE POLVORANCA,MADRID,13:00 - 13:30,78,58
1503,35011,PARQUE POLVORANCA,MADRID,13:30 - 14:00,58,120
1504,35011,PARQUE POLVORANCA,MADRID,14:00 - 14:30,100,104
1505,35011,PARQUE POLVORANCA,MADRID,14:30 - 15:00,79,172
1506,35011,PARQUE POLVORANCA,MADRID,15:00 - 15:30,86,190
1507,35011,PARQUE POLVORANCA,MADRID,15:30 - 16:00,87,234
1508,35011,PARQUE POLVORANCA,MADRID,16:00 - 16:30,61,164
1509,35011,PARQUE POLVORANCA,MADRID,16:30 - 17:00,76,122
1510,35011,PARQUE POLVORANCA,MADRID,17:00 - 17:30,107,99
1511,35011,PARQUE POLVORANCA,MADRID,17:30 - 18:00,89,144
1512,35011,PARQUE POLVORANCA,MADRID,18:00 - 18:30,90,153
1513,35011,PARQUE POLVORANCA,MADRID,18:30 - 19:00,76,140
1514,35011,PARQUE POLVORANCA,MADRID,19:00 - 19:30,83,170
1515,35011,PARQUE POLVORANCA,MADRID,19:30 - 20:00,56,142
1516,35011,PARQUE POLVORANCA,MADRID,20:00 - 20:30,43,124
1517,35011,PARQUE POLVORANCA,MADRID,20:30 - 21:00,42,102
1518,35011,PARQUE POLVORANCA,MADRID,21:00 - 21:30,24,90
1519,35011,PARQUE POLVORANCA,MADRID,21:30 - 22:00,19,61
1520,35011,PARQUE POLVORANCA,MADRID,22:00 - 22:30,19,70
1521,35011,PARQUE POLVORANCA,MADRID,22:30 - 23:00,13,45
1522,35011,PARQUE POLVORANCA,MADRID,23:00 - 23:30,6,27
1523,35011,PARQUE POLVORANCA,MADRID,23:30 - 00:00,14,46
1524,35012,HUMANES,MADRID,00:00 - 00:30,0,7
1525,35012,HUMANES,MADRID,00:30 - 01:00,0,15
1526,35012,HUMANES,MADRID,05:00 - 05:30,41,0
1527,35012,HUMANES,MADRID,05:30 - 06:00,53,13
1528,35012,HUMANES,MADRID,06:00 - 06:30,164,1
1529,35012,HUMANES,MADRID,06:30 - 07:00,188,13
1530,35012,HUMANES,MADRID,07:00 - 07:30,312,25
1531,35012,HUMANES,MADRID,07:30 - 08:00,344,52
1532,35012,HUMANES,MADRID,08:00 - 08:30,238,69
1533,35012,HUMANES,MADRID,08:30 - 09:00,213,52
1534,35012,HUMANES,MADRID,09:00 - 09:30,114,32
1535,35012,HUMANES,MADRID,09:30 - 10:00,114,37
1536,35012,HUMANES,MADRID,10:00 - 10:30,46,49
1537,35012,HUMANES,MADRID,10:30 - 11:00,84,20
1538,35012,HUMANES,MADRID,11:00 - 11:30,24,36
1539,35012,HUMANES,MADRID,11:30 - 12:00,88,22
1540,35012,HUMANES,MADRID,12:00 - 12:30,26,61
1541,35012,HUMANES,MADRID,12:30 - 13:00,77,42
1542,35012,HUMANES,MADRID,13:00 - 13:30,36,118
1543,35012,HUMANES,MADRID,13:30 - 14:00,88,60
1544,35012,HUMANES,MADRID,14:00 - 14:30,59,97
1545,35012,HUMANES,MADRID,14:30 - 15:00,76,158
1546,35012,HUMANES,MADRID,15:00 - 15:30,89,239
1547,35012,HUMANES,MADRID,15:30 - 16:00,45,191
1548,35012,HUMANES,MADRID,16:00 - 16:30,79,130
1549,35012,HUMANES,MADRID,16:30 - 17:00,25,125
1550,35012,HUMANES,MADRID,17:00 - 17:30,47,111
1551,35012,HUMANES,MADRID,17:30 - 18:00,66,93
1552,35012,HUMANES,MADRID,18:00 - 18:30,59,158
1553,35012,HUMANES,MADRID,18:30 - 19:00,86,194
1554,35012,HUMANES,MADRID,19:00 - 19:30,50,168
1555,35012,HUMANES,MADRID,19:30 - 20:00,47,200
1556,35012,HUMANES,MADRID,20:00 - 20:30,43,106
1557,35012,HUMANES,MADRID,20:30 - 21:00,27,131
1558,35012,HUMANES,MADRID,21:00 - 21:30,28,37
1559,35012,HUMANES,MADRID,21:30 - 22:00,16,140
1560,35012,HUMANES,MADRID,22:00 - 22:30,22,101
1561,35012,HUMANES,MADRID,22:30 - 23:00,6,40
1562,35012,HUMANES,MADRID,23:00 - 23:30,14,60
1563,35012,HUMANES,MADRID,23:30 - 00:00,3,12
1564,35600,ALUCHE,MADRID,00:00 - 00:30,19,70
1565,35600,ALUCHE,MADRID,05:00 - 05:30,38,4
1566,35600,ALUCHE,MADRID,05:30 - 06:00,152,31
1567,35600,ALUCHE,MADRID,06:00 - 06:30,257,178
1568,35600,ALUCHE,MADRID,06:30 - 07:00,501,455
1569,35600,ALUCHE,MADRID,07:00 - 07:30,723,771
1570,35600,ALUCHE,MADRID,07:30 - 08:00,959,954
1571,35600,ALUCHE,MADRID,08:00 - 08:30,1065,1302
1572,35600,ALUCHE,MADRID,08:30 - 09:00,697,728
1573,35600,ALUCHE,MADRID,09:00 - 09:30,528,445
1574,35600,ALUCHE,MADRID,09:30 - 10:00,355,386
1575,35600,ALUCHE,MADRID,10:00 - 10:30,307,265
1576,35600,ALUCHE,MADRID,10:30 - 11:00,284,252
1577,35600,ALUCHE,MADRID,11:00 - 11:30,241,256
1578,35600,ALUCHE,MADRID,11:30 - 12:00,202,196
1579,35600,ALUCHE,MADRID,12:00 - 12:30,317,272
1580,35600,ALUCHE,MADRID,12:30 - 13:00,248,208
1581,35600,ALUCHE,MADRID,13:00 - 13:30,367,276
1582,35600,ALUCHE,MADRID,13:30 - 14:00,479,310
1583,35600,ALUCHE,MADRID,14:00 - 14:30,658,516
